,numerical__Age,numerical__Fare,numerical__SibSp,numerical__Parch,categorical__Sex_female,categorical__Sex_male,categorical__Embarked_C,categorical__Embarked_Q,categorical__Embarked_S,categorical__Pclass_1,categorical__Pclass_2,categorical__Pclass_3
29,-5.482138488753303e-16,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,0.7991564677669107,-0.08809987827767862,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
31,-5.482138488753303e-16,2.3037078131670836,0.4313502389523841,-0.4743258521037861,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32,-5.482138488753303e-16,-0.49017322040145855,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,2.8051667122472654,-0.434807301618015,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,-0.12669441430094538,1.008145313634504,0.4313502389523841,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
35,0.9534649481115534,0.40071474547758795,0.4313502389523841,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
36,-5.482138488753303e-16,-0.500658518765974,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
37,-0.6667740955071948,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38,-0.8982368160241588,-0.28380934129953256,1.3378995591147234,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,-1.2068537767134442,-0.41987460999558585,0.4313502389523841,-0.4743258521037861,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40,0.7991564677669107,-0.4554436895282076,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,-0.20384865447326672,-0.22341015717213955,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
42,-5.482138488753303e-16,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
43,-2.055550418608979,0.1909121394926757,0.4313502389523841,2.006119339191895,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44,-0.8210825758518374,-0.4875720288717055,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,-5.482138488753303e-16,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,-5.482138488753303e-16,-0.33414199473902667,0.4313502389523841,-0.4743258521037861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
47,-5.482138488753303e-16,-0.49017322040145855,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48,-5.482138488753303e-16,-0.20973578188569775,1.3378995591147234,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
49,-0.8982368160241588,-0.28783595357469205,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,-1.7469334579196936,0.15282642728807924,3.1509981994394023,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,-0.6667740955071948,-0.48916656733266867,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1.4935446293178027,0.8985892468519636,0.4313502389523841,-0.4743258521037861,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53,-0.04954017412862403,-0.12274485029315124,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
54,2.728012472074944,0.6016265915589479,-0.4751990812099552,0.7658967435440545,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
55,-5.482138488753303e-16,0.06851923277692655,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
56,-0.6667740955071948,-0.434807301618015,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
57,-0.0881172942147847,-0.500658518765974,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
58,-1.9012419382643362,-0.08751199288550533,0.4313502389523841,2.006119339191895,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
59,-1.438316497230408,0.29803613246101984,4.057547519601742,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,-0.5896198553348734,-0.500658518765974,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
61,1.1849276686285175,1.0344028522808193,0.4313502389523841,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
62,-1.9783961784366575,-0.08449203367913571,2.244448879277063,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
63,-5.482138488753303e-16,-0.08809987827767862,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
64,-5.482138488753303e-16,-0.33925981894075447,0.4313502389523841,0.7658967435440545,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
65,-0.04954017412862403,-0.434807301618015,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
66,-0.8210825758518374,-0.4819528914417204,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67,-0.9753910561964801,-0.48664993466069395,3.1509981994394023,2.006119339191895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
68,-0.28100289464558803,-0.4718018018960432,1.3378995591147234,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
69,0.18192254638834,-0.434807301618015,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
70,-1.0525452963688016,0.29803613246101984,4.057547519601742,2.006119339191895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
71,-0.6667740955071948,0.8335755650572377,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
72,-0.28100289464558803,-0.3551971503258359,0.4313502389523841,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
73,0.18192254638834,0.4912289628108992,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
74,-0.3581571348179094,-0.4921865265390384,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
75,-5.482138488753303e-16,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
76,-5.482138488753303e-16,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
77,-2.2229751197829164,-0.06234566616575826,-0.4751990812099552,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
78,0.027614066043697313,-0.3950445054008146,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
79,-0.5896198553348734,-0.4650068936817115,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
80,-0.04954017412862403,-0.4549403629938127,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
81,-5.482138488753303e-16,-0.4894182305998661,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
82,-0.12669441430094538,0.30206274473617944,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
83,-0.9753910561964801,-0.434807301618015,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
84,0.25907678656066135,-0.32709542325749746,2.244448879277063,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
85,-1.0525452963688016,0.045869538729154176,0.4313502389523841,3.2463419348397355,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
86,-5.482138488753303e-16,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
87,-0.5124656151625521,4.648790695770894,2.244448879277063,2.006119339191895,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
88,-0.43531137499023076,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
89,-0.04954017412862403,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
90,-0.7439283356795161,-0.4880753554061005,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
91,1.2620819088008388,0.5854355836005315,0.4313502389523841,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
92,-0.28100289464558803,-0.2319667082568536,0.4313502389523841,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
93,2.2650870310410163,-0.5002397510893574,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
94,-5.482138488753303e-16,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
95,3.190937913108872,0.05149068946527694,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
96,-0.5124656151625521,0.6293920965023105,-0.4751990812099552,0.7658967435440545,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
97,0.33623102673298266,-0.18314403442054422,-0.4751990812099552,0.7658967435440545,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
98,0.33623102673298266,-0.12274485029315124,0.4313502389523841,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
99,-0.12669441430094538,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100,-5.482138488753303e-16,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
101,-0.6667740955071948,0.9098295350180712,-0.4751990812099552,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
102,0.25907678656066135,-0.47196890630546234,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
103,0.5676937472499467,-0.48664993466069395,1.3378995591147234,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
104,-0.12669441430094538,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
105,-0.6667740955071948,-0.4921865265390384,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
106,-5.482138488753303e-16,-0.48966989386706367,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
107,0.644847987422268,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
108,-5.482138488753303e-16,-0.15999101383837694,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
109,1.3392361489731601,0.40071474547758795,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
110,-1.1682766566272835,-0.3551971503258359,0.4313502389523841,-0.4743258521037861,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
111,-0.5896198553348734,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
112,-0.7439283356795161,-0.4483971180466784,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
113,-0.9753910561964801,-0.3551146047741951,-0.4751990812099552,-0.4743258521037861,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
114,-0.6667740955071948,-0.48664993466069395,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
115,3.1523607930227113,-0.49017322040145855,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
116,-0.04954017412862403,-0.22341015717213955,0.4313502389523841,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
117,-0.43531137499023076,4.337147012122648,-0.4751990812099552,0.7658967435440545,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
118,-2.1327046587813,-0.016542951535818605,3.1509981994394023,2.006119339191895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
119,-0.6667740955071948,0.8335755650572377,1.3378995591147234,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
120,-5.482138488753303e-16,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
121,0.22049966647450067,-0.040787184044554156,0.4313502389523841,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
122,0.22049966647450067,-0.38447464817852084,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
123,1.8793158301794095,0.9098295350180712,-0.4751990812099552,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
124,-1.3611622570580868,-0.41987460999558585,0.4313502389523841,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
125,-5.482138488753303e-16,-0.49017322040145855,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
126,-0.43531137499023076,-0.5024201616363563,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
127,-5.482138488753303e-16,-0.19606341990539358,0.4313502389523841,0.7658967435440545,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
128,1.1849276686285175,-0.5057763429677017,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
129,0.25907678656066135,-0.48723782005286725,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
130,-0.7439283356795161,-0.5042663633645169,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
131,1.3392361489731601,-0.35427505611482435,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
132,-0.04954017412862403,-0.12274485029315124,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
133,-0.3581571348179094,-0.38447464817852084,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
134,-0.5124656151625521,-0.343286431215914,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
135,-0.8210825758518374,-0.11704115400538775,-0.4751990812099552,2.006119339191895,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
136,0.5676937472499467,0.4228611129909654,0.4313502389523841,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
137,-1.0525452963688016,-0.46064405928157615,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
138,-0.43531137499023076,0.9483340148992845,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
139,-5.482138488753303e-16,-0.33925981894075447,-0.4751990812099552,2.006119339191895,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
140,-0.5896198553348734,-0.49017322040145855,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
141,-0.43531137499023076,-0.32709542325749746,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
142,-0.8210825758518374,-0.5103062817772562,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
143,-0.8982368160241588,-0.41467424024221733,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
144,-0.8210825758518374,0.09368555949667362,0.4313502389523841,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
145,-0.20384865447326672,-0.489251126190447,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
146,-1.592624977575051,0.045869538729154176,1.3378995591147234,2.006119339191895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
147,0.529116627163786,-0.12274485029315124,-0.4751990812099552,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
148,0.9534649481115534,-0.38447464817852084,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
149,1.6478531096624456,-0.39403785233202476,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
150,-0.5896198553348734,0.6946574415642337,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
151,1.9950471904378915,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
152,0.8377335878530714,-0.35427505611482435,-0.4751990812099552,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
153,-5.482138488753303e-16,-0.49898143475337003,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
154,1.6478531096624456,0.5895467547334693,-0.4751990812099552,0.7658967435440545,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
155,-1.0525452963688016,-0.4905094425264344,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
156,0.027614066043697313,-0.4841333019887193,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
157,-5.482138488753303e-16,-0.4718018018960432,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
158,-5.482138488753303e-16,0.7540499726228369,6.77719548008876,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
159,1.1077734284561962,-0.3220621579135481,-0.4751990812099552,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
160,0.7991564677669107,-0.3291087293950773,-0.4751990812099552,-0.4743258521037861,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
161,-0.28100289464558803,-0.48966989386706367,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
162,-0.9753910561964801,-0.4718018018960432,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
163,-2.2098588989536214,0.15282642728807924,3.1509981994394023,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
164,-1.592624977575051,-0.23297336132564347,-0.4751990812099552,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
165,-5.482138488753303e-16,0.46111392960498093,-0.4751990812099552,0.7658967435440545,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
166,1.1849276686285175,-0.08449203367913571,0.4313502389523841,4.486564530487576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
167,-5.482138488753303e-16,-0.12425482989633606,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
168,-0.12669441430094538,0.4912289628108992,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
169,2.419395511385659,0.02825311002533122,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
170,-1.9783961784366575,-0.05982903349378355,3.1509981994394023,0.7658967435440545,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
171,-2.2098588989536214,-0.4220570338487224,0.4313502389523841,0.7658967435440545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
172,-0.6667740955071948,-0.48664993466069395,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
173,2.0336243105240523,-0.028204020684680614,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
174,-0.8982368160241588,-0.4880753554061005,0.4313502389523841,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
175,-5.482138488753303e-16,-0.13348181192486414,2.244448879277063,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
176,1.570698869490124,-0.06813392131130011,-0.4751990812099552,-0.4743258521037861,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
177,0.027614066043697313,-0.38447464817852084,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
178,0.49053950707762534,-0.6462044460638905,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
179,-5.482138488753303e-16,0.7540499726228369,6.77719548008876,2.006119339191895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
180,-5.482138488753303e-16,-0.34320187235813565,-0.4751990812099552,-0.4743258521037861,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
181,-1.592624977575051,-0.014277982131041355,3.1509981994394023,2.006119339191895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
182,-2.2098588989536214,0.13898494759221836,1.3378995591147234,0.7658967435440545,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
183,-1.9783961784366575,-0.20277376926194698,-0.4751990812099552,2.006119339191895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
184,-5.482138488753303e-16,0.36044862272599265,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
185,-5.482138488753303e-16,-0.33414199473902667,0.4313502389523841,-0.4743258521037861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
186,1.1849276686285175,-0.11167166653646252,-0.4751990812099552,-0.4743258521037861,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
187,0.7991564677669107,-0.33414199473902667,0.4313502389523841,0.7658967435440545,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
